minute,h_pts,a_pts,score_diff,home_win,game_id,season
38,81.0,85.0,-4.0,0,0021100081,2011-12
39,81.0,85.0,-4.0,0,0021100081,2011-12
40,83.0,89.0,-6.0,0,0021100081,2011-12
41,83.0,89.0,-6.0,0,0021100081,2011-12
42,83.0,91.0,-8.0,0,0021100081,2011-12
43,83.0,93.0,-10.0,0,0021100081,2011-12
44,86.0,93.0,-7.0,0,0021100081,2011-12
45,89.0,95.0,-6.0,0,0021100081,2011-12
46,89.0,98.0,-9.0,0,0021100081,2011-12
47,94.0,102.0,-8.0,0,0021100081,2011-12
48,99.0,108.0,-9.0,0,0021100081,2011-12
49,99.0,108.0,-9.0,0,0021100081,2011-12
1,,,,1,0021000896,2010-11
2,2.0,3.0,-1.0,1,0021000896,2010-11
3,4.0,7.0,-3.0,1,0021000896,2010-11
4,6.0,9.0,-3.0,1,0021000896,2010-11
5,6.0,9.0,-3.0,1,0021000896,2010-11
6,8.0,11.0,-3.0,1,0021000896,2010-11
7,12.0,13.0,-1.0,1,0021000896,2010-11
8,12.0,13.0,-1.0,1,0021000896,2010-11
9,19.0,15.0,4.0,1,0021000896,2010-11
10,19.0,18.0,1.0,1,0021000896,2010-11
11,21.0,20.0,1.0,1,0021000896,2010-11
12,23.0,22.0,1.0,1,0021000896,2010-11
13,25.0,24.0,1.0,1,0021000896,2010-11
14,28.0,29.0,-1.0,1,0021000896,2010-11
15,30.0,32.0,-2.0,1,0021000896,2010-11
16,35.0,34.0,1.0,1,0021000896,2010-11
17,35.0,36.0,-1.0,1,0021000896,2010-11
18,37.0,36.0,1.0,1,0021000896,2010-11
19,37.0,36.0,1.0,1,0021000896,2010-11
20,39.0,38.0,1.0,1,0021000896,2010-11
21,41.0,38.0,3.0,1,0021000896,2010-11
22,44.0,39.0,5.0,1,0021000896,2010-11
23,49.0,40.0,9.0,1,0021000896,2010-11
24,51.0,44.0,7.0,1,0021000896,2010-11
25,54.0,46.0,8.0,1,0021000896,2010-11
26,56.0,51.0,5.0,1,0021000896,2010-11
27,60.0,53.0,7.0,1,0021000896,2010-11
28,60.0,55.0,5.0,1,0021000896,2010-11
29,60.0,60.0,0.0,1,0021000896,2010-11
30,65.0,62.0,3.0,1,0021000896,2010-11
31,67.0,65.0,2.0,1,0021000896,2010-11
32,69.0,69.0,0.0,1,0021000896,2010-11
33,73.0,71.0,2.0,1,0021000896,2010-11
34,74.0,71.0,3.0,1,0021000896,2010-11
35,77.0,73.0,4.0,1,0021000896,2010-11
36,79.0,77.0,2.0,1,0021000896,2010-11
37,81.0,79.0,2.0,1,0021000896,2010-11
38,83.0,80.0,3.0,1,0021000896,2010-11
39,83.0,82.0,1.0,1,0021000896,2010-11
40,85.0,82.0,3.0,1,0021000896,2010-11
41,87.0,82.0,5.0,1,0021000896,2010-11
42,87.0,82.0,5.0,1,0021000896,2010-11
43,87.0,84.0,3.0,1,0021000896,2010-11
44,87.0,84.0,3.0,1,0021000896,2010-11
45,89.0,88.0,1.0,1,0021000896,2010-11
46,92.0,88.0,4.0,1,0021000896,2010-11
47,94.0,91.0,3.0,1,0021000896,2010-11
48,101.0,93.0,8.0,1,0021000896,2010-11
49,101.0,93.0,8.0,1,0021000896,2010-11
1,0.0,2.0,-2.0,0,0020300523,2003-04
2,0.0,4.0,-4.0,0,0020300523,2003-04
3,1.0,4.0,-3.0,0,0020300523,2003-04
4,3.0,7.0,-4.0,0,0020300523,2003-04
5,8.0,11.0,-3.0,0,0020300523,2003-04
6,12.0,11.0,1.0,0,0020300523,2003-04
7,12.0,13.0,-1.0,0,0020300523,2003-04
8,15.0,15.0,0.0,0,0020300523,2003-04
9,15.0,20.0,-5.0,0,0020300523,2003-04
10,18.0,22.0,-4.0,0,0020300523,2003-04
11,20.0,22.0,-2.0,0,0020300523,2003-04
12,25.0,22.0,3.0,0,0020300523,2003-04
13,28.0,24.0,4.0,0,0020300523,2003-04
14,29.0,26.0,3.0,0,0020300523,2003-04
15,31.0,28.0,3.0,0,0020300523,2003-04
16,33.0,30.0,3.0,0,0020300523,2003-04
17,33.0,38.0,-5.0,0,0020300523,2003-04
18,36.0,38.0,-2.0,0,0020300523,2003-04
19,36.0,41.0,-5.0,0,0020300523,2003-04
20,39.0,45.0,-6.0,0,0020300523,2003-04
21,39.0,47.0,-8.0,0,0020300523,2003-04
22,42.0,47.0,-5.0,0,0020300523,2003-04
23,47.0,49.0,-2.0,0,0020300523,2003-04
24,47.0,50.0,-3.0,0,0020300523,2003-04
25,53.0,50.0,3.0,0,0020300523,2003-04
26,53.0,53.0,0.0,0,0020300523,2003-04
27,53.0,54.0,-1.0,0,0020300523,2003-04
28,55.0,56.0,-1.0,0,0020300523,2003-04
29,57.0,58.0,-1.0,0,0020300523,2003-04
30,60.0,61.0,-1.0,0,0020300523,2003-04
31,60.0,61.0,-1.0,0,0020300523,2003-04
32,62.0,63.0,-1.0,0,0020300523,2003-04
33,64.0,63.0,1.0,0,0020300523,2003-04
34,66.0,66.0,0.0,0,0020300523,2003-04
35,70.0,68.0,2.0,0,0020300523,2003-04
36,72.0,70.0,2.0,0,0020300523,2003-04
37,76.0,70.0,6.0,0,0020300523,2003-04
38,78.0,73.0,5.0,0,0020300523,2003-04
39,80.0,73.0,7.0,0,0020300523,2003-04
40,83.0,76.0,7.0,0,0020300523,2003-04
41,85.0,76.0,9.0,0,0020300523,2003-04
42,85.0,82.0,3.0,0,0020300523,2003-04
43,87.0,84.0,3.0,0,0020300523,2003-04
44,87.0,86.0,1.0,0,0020300523,2003-04
45,89.0,89.0,0.0,0,0020300523,2003-04
46,92.0,92.0,0.0,0,0020300523,2003-04
47,94.0,94.0,0.0,0,0020300523,2003-04
48,99.0,99.0,0.0,0,0020300523,2003-04
49,99.0,99.0,0.0,0,0020300523,2003-04
50,99.0,99.0,0.0,0,0020300523,2003-04
51,99.0,99.0,0.0,0,0020300523,2003-04
52,99.0,99.0,0.0,0,0020300523,2003-04
53,99.0,99.0,0.0,0,0020300523,2003-04
54,99.0,99.0,0.0,0,0020300523,2003-04
55,99.0,99.0,0.0,0,0020300523,2003-04
56,101.0,101.0,0.0,0,0020300523,2003-04
57,106.0,101.0,5.0,0,0020300523,2003-04
58,106.0,106.0,0.0,0,0020300523,2003-04
59,110.0,108.0,2.0,0,0020300523,2003-04
60,110.0,113.0,-3.0,0,0020300523,2003-04
61,110.0,113.0,-3.0,0,0020300523,2003-04
1,,,,0,0020300960,2003-04
2,2.0,2.0,0.0,0,0020300960,2003-04
3,4.0,4.0,0.0,0,0020300960,2003-04
4,7.0,8.0,-1.0,0,0020300960,2003-04
5,7.0,12.0,-5.0,0,0020300960,2003-04
6,8.0,14.0,-6.0,0,0020300960,2003-04
7,10.0,14.0,-4.0,0,0020300960,2003-04
8,12.0,16.0,-4.0,0,0020300960,2003-04
9,15.0,18.0,-3.0,0,0020300960,2003-04
10,17.0,20.0,-3.0,0,0020300960,2003-04
11,23.0,23.0,0.0,0,0020300960,2003-04
12,25.0,25.0,0.0,0,0020300960,2003-04
13,28.0,28.0,0.0,0,0020300960,2003-04
14,30.0,30.0,0.0,0,0020300960,2003-04
15,32.0,31.0,1.0,0,0020300960,2003-04
16,35.0,32.0,3.0,0,0020300960,2003-04
17,38.0,34.0,4.0,0,0020300960,2003-04
18,41.0,35.0,6.0,0,0020300960,2003-04
19,41.0,37.0,4.0,0,0020300960,2003-04
20,41.0,40.0,1.0,0,0020300960,2003-04
21,41.0,42.0,-1.0,0,0020300960,2003-04
22,41.0,44.0,-3.0,0,0020300960,2003-04
23,45.0,44.0,1.0,0,0020300960,2003-04
24,47.0,46.0,1.0,0,0020300960,2003-04
25,49.0,46.0,3.0,0,0020300960,2003-04
26,51.0,46.0,5.0,0,0020300960,2003-04
27,53.0,47.0,6.0,0,0020300960,2003-04
28,53.0,53.0,0.0,0,0020300960,2003-04
29,57.0,55.0,2.0,0,0020300960,2003-04
30,61.0,55.0,6.0,0,0020300960,2003-04
31,63.0,57.0,6.0,0,0020300960,2003-04
32,63.0,60.0,3.0,0,0020300960,2003-04
33,65.0,63.0,2.0,0,0020300960,2003-04
34,67.0,65.0,2.0,0,0020300960,2003-04
35,67.0,67.0,0.0,0,0020300960,2003-04
36,68.0,68.0,0.0,0,0020300960,2003-04
37,68.0,70.0,-2.0,0,0020300960,2003-04
38,70.0,73.0,-3.0,0,0020300960,2003-04
39,71.0,75.0,-4.0,0,0020300960,2003-04
40,71.0,82.0,-11.0,0,0020300960,2003-04
41,72.0,84.0,-12.0,0,0020300960,2003-04
42,72.0,86.0,-14.0,0,0020300960,2003-04
43,75.0,88.0,-13.0,0,0020300960,2003-04
44,77.0,93.0,-16.0,0,0020300960,2003-04
45,79.0,94.0,-15.0,0,0020300960,2003-04
46,81.0,97.0,-16.0,0,0020300960,2003-04
47,85.0,99.0,-14.0,0,0020300960,2003-04
48,87.0,101.0,-14.0,0,0020300960,2003-04
49,87.0,101.0,-14.0,0,0020300960,2003-04
1,0.0,2.0,-2.0,1,0021701079,2017-18
2,0.0,2.0,-2.0,1,0021701079,2017-18
3,3.0,4.0,-1.0,1,0021701079,2017-18
4,9.0,9.0,0.0,1,0021701079,2017-18
5,9.0,11.0,-2.0,1,0021701079,2017-18
6,11.0,11.0,0.0,1,0021701079,2017-18
7,17.0,11.0,6.0,1,0021701079,2017-18
8,17.0,13.0,4.0,1,0021701079,2017-18
9,19.0,16.0,3.0,1,0021701079,2017-18
10,19.0,16.0,3.0,1,0021701079,2017-18
11,23.0,16.0,7.0,1,0021701079,2017-18
12,23.0,16.0,7.0,1,0021701079,2017-18
13,23.0,19.0,4.0,1,0021701079,2017-18
14,25.0,21.0,4.0,1,0021701079,2017-18
15,30.0,24.0,6.0,1,0021701079,2017-18
16,34.0,28.0,6.0,1,0021701079,2017-18
17,37.0,30.0,7.0,1,0021701079,2017-18
18,37.0,33.0,4.0,1,0021701079,2017-18
19,42.0,35.0,7.0,1,0021701079,2017-18
20,45.0,35.0,10.0,1,0021701079,2017-18
21,48.0,37.0,11.0,1,0021701079,2017-18
22,50.0,42.0,8.0,1,0021701079,2017-18
23,50.0,43.0,7.0,1,0021701079,2017-18
24,55.0,43.0,12.0,1,0021701079,2017-18
25,55.0,45.0,10.0,1,0021701079,2017-18
26,58.0,45.0,13.0,1,0021701079,2017-18
27,61.0,50.0,11.0,1,0021701079,2017-18
28,61.0,53.0,8.0,1,0021701079,2017-18
29,64.0,53.0,11.0,1,0021701079,2017-18
30,66.0,60.0,6.0,1,0021701079,2017-18
31,66.0,60.0,6.0,1,0021701079,2017-18
32,70.0,65.0,5.0,1,0021701079,2017-18
33,70.0,65.0,5.0,1,0021701079,2017-18
34,72.0,70.0,2.0,1,0021701079,2017-18
35,75.0,76.0,-1.0,1,0021701079,2017-18
36,78.0,76.0,2.0,1,0021701079,2017-18
37,80.0,76.0,4.0,1,0021701079,2017-18
38,80.0,79.0,1.0,1,0021701079,2017-18
39,83.0,79.0,4.0,1,0021701079,2017-18
40,85.0,81.0,4.0,1,0021701079,2017-18
41,87.0,82.0,5.0,1,0021701079,2017-18
42,90.0,86.0,4.0,1,0021701079,2017-18
43,92.0,88.0,4.0,1,0021701079,2017-18
44,95.0,93.0,2.0,1,0021701079,2017-18
45,97.0,95.0,2.0,1,0021701079,2017-18
46,97.0,95.0,2.0,1,0021701079,2017-18
47,102.0,95.0,7.0,1,0021701079,2017-18
48,108.0,100.0,8.0,1,0021701079,2017-18
49,108.0,100.0,8.0,1,0021701079,2017-18
1,3.0,2.0,1.0,1,0021200883,2012-13
2,8.0,3.0,5.0,1,0021200883,2012-13
3,8.0,7.0,1.0,1,0021200883,2012-13
4,10.0,7.0,3.0,1,0021200883,2012-13
5,13.0,7.0,6.0,1,0021200883,2012-13
6,18.0,9.0,9.0,1,0021200883,2012-13
7,20.0,13.0,7.0,1,0021200883,2012-13
8,22.0,13.0,9.0,1,0021200883,2012-13
9,22.0,13.0,9.0,1,0021200883,2012-13
10,26.0,15.0,11.0,1,0021200883,2012-13
11,26.0,17.0,9.0,1,0021200883,2012-13
12,29.0,19.0,10.0,1,0021200883,2012-13
13,29.0,21.0,8.0,1,0021200883,2012-13
14,33.0,23.0,10.0,1,0021200883,2012-13
15,36.0,25.0,11.0,1,0021200883,2012-13
16,38.0,25.0,13.0,1,0021200883,2012-13
17,40.0,27.0,13.0,1,0021200883,2012-13
18,40.0,27.0,13.0,1,0021200883,2012-13
19,40.0,29.0,11.0,1,0021200883,2012-13
20,45.0,29.0,16.0,1,0021200883,2012-13
21,49.0,29.0,20.0,1,0021200883,2012-13
22,53.0,29.0,24.0,1,0021200883,2012-13
23,55.0,33.0,22.0,1,0021200883,2012-13
24,60.0,35.0,25.0,1,0021200883,2012-13
25,60.0,38.0,22.0,1,0021200883,2012-13
26,62.0,38.0,24.0,1,0021200883,2012-13
27,64.0,40.0,24.0,1,0021200883,2012-13
28,64.0,40.0,24.0,1,0021200883,2012-13
29,66.0,42.0,24.0,1,0021200883,2012-13
30,66.0,44.0,22.0,1,0021200883,2012-13
31,66.0,44.0,22.0,1,0021200883,2012-13
32,72.0,47.0,25.0,1,0021200883,2012-13
33,72.0,49.0,23.0,1,0021200883,2012-13
34,74.0,54.0,20.0,1,0021200883,2012-13
35,77.0,54.0,23.0,1,0021200883,2012-13
36,79.0,57.0,22.0,1,0021200883,2012-13
37,86.0,57.0,29.0,1,0021200883,2012-13
38,88.0,57.0,31.0,1,0021200883,2012-13
39,90.0,59.0,31.0,1,0021200883,2012-13
40,90.0,65.0,25.0,1,0021200883,2012-13
41,95.0,67.0,28.0,1,0021200883,2012-13
42,98.0,69.0,29.0,1,0021200883,2012-13
43,101.0,72.0,29.0,1,0021200883,2012-13
44,101.0,74.0,27.0,1,0021200883,2012-13
45,104.0,74.0,30.0,1,0021200883,2012-13
46,106.0,74.0,32.0,1,0021200883,2012-13
47,108.0,79.0,29.0,1,0021200883,2012-13
48,108.0,82.0,26.0,1,0021200883,2012-13
49,108.0,82.0,26.0,1,0021200883,2012-13
1,2.0,0.0,2.0,1,0029900293,1999-00
2,2.0,2.0,0.0,1,0029900293,1999-00
3,3.0,4.0,-1.0,1,0029900293,1999-00
4,5.0,4.0,1.0,1,0029900293,1999-00
5,7.0,6.0,1.0,1,0029900293,1999-00
6,7.0,6.0,1.0,1,0029900293,1999-00
7,7.0,8.0,-1.0,1,0029900293,1999-00
8,9.0,10.0,-1.0,1,0029900293,1999-00
9,12.0,14.0,-2.0,1,0029900293,1999-00
10,15.0,19.0,-4.0,1,0029900293,1999-00
11,19.0,21.0,-2.0,1,0029900293,1999-00
12,23.0,23.0,0.0,1,0029900293,1999-00
13,25.0,25.0,0.0,1,0029900293,1999-00
14,27.0,25.0,2.0,1,0029900293,1999-00
15,29.0,25.0,4.0,1,0029900293,1999-00
16,29.0,27.0,2.0,1,0029900293,1999-00
17,31.0,29.0,2.0,1,0029900293,1999-00
18,31.0,32.0,-1.0,1,0029900293,1999-00
19,33.0,32.0,1.0,1,0029900293,1999-00
20,37.0,35.0,2.0,1,0029900293,1999-00
21,40.0,40.0,0.0,1,0029900293,1999-00
22,40.0,42.0,-2.0,1,0029900293,1999-00
23,45.0,45.0,0.0,1,0029900293,1999-00
24,49.0,47.0,2.0,1,0029900293,1999-00
25,49.0,55.0,-6.0,1,0029900293,1999-00
26,51.0,57.0,-6.0,1,0029900293,1999-00
27,53.0,59.0,-6.0,1,0029900293,1999-00
28,55.0,59.0,-4.0,1,0029900293,1999-00
29,57.0,59.0,-2.0,1,0029900293,1999-00
30,57.0,59.0,-2.0,1,0029900293,1999-00
31,59.0,61.0,-2.0,1,0029900293,1999-00
32,61.0,63.0,-2.0,1,0029900293,1999-00
33,63.0,65.0,-2.0,1,0029900293,1999-00
34,65.0,65.0,0.0,1,0029900293,1999-00
35,65.0,67.0,-2.0,1,0029900293,1999-00
36,68.0,69.0,-1.0,1,0029900293,1999-00
37,72.0,71.0,1.0,1,0029900293,1999-00
38,75.0,73.0,2.0,1,0029900293,1999-00
39,75.0,75.0,0.0,1,0029900293,1999-00
40,79.0,75.0,4.0,1,0029900293,1999-00
41,81.0,75.0,6.0,1,0029900293,1999-00
42,83.0,75.0,8.0,1,0029900293,1999-00
43,86.0,79.0,7.0,1,0029900293,1999-00
44,89.0,81.0,8.0,1,0029900293,1999-00
45,89.0,83.0,6.0,1,0029900293,1999-00
46,93.0,88.0,5.0,1,0029900293,1999-00
47,98.0,90.0,8.0,1,0029900293,1999-00
48,106.0,94.0,12.0,1,0029900293,1999-00
49,106.0,94.0,12.0,1,0029900293,1999-00
1,4.0,3.0,1.0,1,0022000343,2020-21
2,6.0,5.0,1.0,1,0022000343,2020-21
3,8.0,10.0,-2.0,1,0022000343,2020-21
4,8.0,10.0,-2.0,1,0022000343,2020-21
5,16.0,14.0,2.0,1,0022000343,2020-21
6,19.0,16.0,3.0,1,0022000343,2020-21
7,19.0,16.0,3.0,1,0022000343,2020-21
8,21.0,19.0,2.0,1,0022000343,2020-21
9,25.0,21.0,4.0,1,0022000343,2020-21
10,25.0,23.0,2.0,1,0022000343,2020-21
11,27.0,28.0,-1.0,1,0022000343,2020-21
12,27.0,30.0,-3.0,1,0022000343,2020-21
13,32.0,32.0,0.0,1,0022000343,2020-21
14,37.0,34.0,3.0,1,0022000343,2020-21
15,40.0,36.0,4.0,1,0022000343,2020-21
16,42.0,36.0,6.0,1,0022000343,2020-21
17,42.0,41.0,1.0,1,0022000343,2020-21
18,44.0,41.0,3.0,1,0022000343,2020-21
19,47.0,43.0,4.0,1,0022000343,2020-21
20,51.0,46.0,5.0,1,0022000343,2020-21
21,53.0,46.0,7.0,1,0022000343,2020-21
22,55.0,46.0,9.0,1,0022000343,2020-21
23,55.0,47.0,8.0,1,0022000343,2020-21
24,57.0,48.0,9.0,1,0022000343,2020-21
25,57.0,50.0,7.0,1,0022000343,2020-21
26,60.0,53.0,7.0,1,0022000343,2020-21
27,60.0,55.0,5.0,1,0022000343,2020-21
28,64.0,58.0,6.0,1,0022000343,2020-21
29,66.0,58.0,8.0,1,0022000343,2020-21
30,71.0,60.0,11.0,1,0022000343,2020-21
31,74.0,60.0,14.0,1,0022000343,2020-21
32,76.0,63.0,13.0,1,0022000343,2020-21
33,76.0,63.0,13.0,1,0022000343,2020-21
34,81.0,66.0,15.0,1,0022000343,2020-21
35,81.0,69.0,12.0,1,0022000343,2020-21
36,86.0,72.0,14.0,1,0022000343,2020-21
37,86.0,77.0,9.0,1,0022000343,2020-21
38,89.0,80.0,9.0,1,0022000343,2020-21
39,91.0,83.0,8.0,1,0022000343,2020-21
40,94.0,86.0,8.0,1,0022000343,2020-21
41,96.0,91.0,5.0,1,0022000343,2020-21
42,96.0,93.0,3.0,1,0022000343,2020-21
43,101.0,99.0,2.0,1,0022000343,2020-21
44,104.0,105.0,-1.0,1,0022000343,2020-21
45,107.0,107.0,0.0,1,0022000343,2020-21
46,110.0,107.0,3.0,1,0022000343,2020-21
47,112.0,110.0,2.0,1,0022000343,2020-21
48,114.0,113.0,1.0,1,0022000343,2020-21
49,114.0,113.0,1.0,1,0022000343,2020-21
1,3.0,0.0,3.0,0,0022200971,2022-23
2,3.0,2.0,1.0,0,0022200971,2022-23
3,5.0,7.0,-2.0,0,0022200971,2022-23
4,5.0,7.0,-2.0,0,0022200971,2022-23
5,11.0,9.0,2.0,0,0022200971,2022-23
6,14.0,9.0,5.0,0,0022200971,2022-23
7,16.0,12.0,4.0,0,0022200971,2022-23
8,19.0,15.0,4.0,0,0022200971,2022-23
9,21.0,18.0,3.0,0,0022200971,2022-23
10,24.0,20.0,4.0,0,0022200971,2022-23
11,27.0,20.0,7.0,0,0022200971,2022-23
12,31.0,26.0,5.0,0,0022200971,2022-23
13,33.0,28.0,5.0,0,0022200971,2022-23
14,39.0,31.0,8.0,0,0022200971,2022-23
15,45.0,33.0,12.0,0,0022200971,2022-23
16,48.0,35.0,13.0,0,0022200971,2022-23
17,50.0,39.0,11.0,0,0022200971,2022-23
18,53.0,42.0,11.0,0,0022200971,2022-23
19,55.0,48.0,7.0,0,0022200971,2022-23
20,60.0,50.0,10.0,0,0022200971,2022-23
21,62.0,50.0,12.0,0,0022200971,2022-23
22,65.0,51.0,14.0,0,0022200971,2022-23
23,68.0,53.0,15.0,0,0022200971,2022-23
24,68.0,56.0,12.0,0,0022200971,2022-23
25,68.0,58.0,10.0,0,0022200971,2022-23
26,70.0,60.0,10.0,0,0022200971,2022-23
27,73.0,62.0,11.0,0,0022200971,2022-23
28,77.0,64.0,13.0,0,0022200971,2022-23
29,79.0,67.0,12.0,0,0022200971,2022-23
30,81.0,69.0,12.0,0,0022200971,2022-23
31,84.0,71.0,13.0,0,0022200971,2022-23
32,86.0,71.0,15.0,0,0022200971,2022-23
33,86.0,76.0,10.0,0,0022200971,2022-23
34,88.0,76.0,12.0,0,0022200971,2022-23
35,90.0,76.0,14.0,0,0022200971,2022-23
36,92.0,78.0,14.0,0,0022200971,2022-23
37,92.0,80.0,12.0,0,0022200971,2022-23
38,92.0,82.0,10.0,0,0022200971,2022-23
39,94.0,87.0,7.0,0,0022200971,2022-23
40,94.0,87.0,7.0,0,0022200971,2022-23
41,100.0,89.0,11.0,0,0022200971,2022-23
42,100.0,91.0,9.0,0,0022200971,2022-23
43,102.0,91.0,11.0,0,0022200971,2022-23
44,102.0,93.0,9.0,0,0022200971,2022-23
45,102.0,99.0,3.0,0,0022200971,2022-23
46,104.0,100.0,4.0,0,0022200971,2022-23
47,106.0,103.0,3.0,0,0022200971,2022-23
48,109.0,109.0,0.0,0,0022200971,2022-23
49,109.0,109.0,0.0,0,0022200971,2022-23
50,109.0,109.0,0.0,0,0022200971,2022-23
51,109.0,109.0,0.0,0,0022200971,2022-23
52,109.0,109.0,0.0,0,0022200971,2022-23
53,109.0,109.0,0.0,0,0022200971,2022-23
54,109.0,109.0,0.0,0,0022200971,2022-23
55,109.0,109.0,0.0,0,0022200971,2022-23
56,112.0,109.0,3.0,0,0022200971,2022-23
57,112.0,111.0,1.0,0,0022200971,2022-23
58,112.0,114.0,-2.0,0,0022200971,2022-23
59,112.0,116.0,-4.0,0,0022200971,2022-23
60,114.0,118.0,-4.0,0,0022200971,2022-23
61,114.0,118.0,-4.0,0,0022200971,2022-23
1,2.0,0.0,2.0,0,0029600919,1996-97
2,4.0,0.0,4.0,0,0029600919,1996-97
3,4.0,2.0,2.0,0,0029600919,1996-97
4,7.0,2.0,5.0,0,0029600919,1996-97
5,9.0,6.0,3.0,0,0029600919,1996-97
6,11.0,6.0,5.0,0,0029600919,1996-97
7,11.0,7.0,4.0,0,0029600919,1996-97
8,14.0,9.0,5.0,0,0029600919,1996-97
9,14.0,14.0,0.0,0,0029600919,1996-97
10,15.0,19.0,-4.0,0,0029600919,1996-97
11,19.0,21.0,-2.0,0,0029600919,1996-97
12,19.0,21.0,-2.0,0,0029600919,1996-97
13,19.0,25.0,-6.0,0,0029600919,1996-97
14,19.0,27.0,-8.0,0,0029600919,1996-97
15,21.0,27.0,-6.0,0,0029600919,1996-97
16,21.0,31.0,-10.0,0,0029600919,1996-97
17,23.0,33.0,-10.0,0,0029600919,1996-97
18,25.0,35.0,-10.0,0,0029600919,1996-97
19,25.0,39.0,-14.0,0,0029600919,1996-97
20,29.0,42.0,-13.0,0,0029600919,1996-97
21,32.0,42.0,-10.0,0,0029600919,1996-97
22,34.0,42.0,-8.0,0,0029600919,1996-97
23,34.0,46.0,-12.0,0,0029600919,1996-97
24,34.0,51.0,-17.0,0,0029600919,1996-97
25,36.0,53.0,-17.0,0,0029600919,1996-97
26,36.0,57.0,-21.0,0,0029600919,1996-97
27,43.0,57.0,-14.0,0,0029600919,1996-97
28,46.0,57.0,-11.0,0,0029600919,1996-97
29,48.0,61.0,-13.0,0,0029600919,1996-97
30,50.0,63.0,-13.0,0,0029600919,1996-97
31,53.0,65.0,-12.0,0,0029600919,1996-97
32,57.0,65.0,-8.0,0,0029600919,1996-97
33,59.0,68.0,-9.0,0,0029600919,1996-97
34,61.0,71.0,-10.0,0,0029600919,1996-97
35,64.0,73.0,-9.0,0,0029600919,1996-97
36,70.0,73.0,-3.0,0,0029600919,1996-97
37,72.0,73.0,-1.0,0,0029600919,1996-97
38,72.0,75.0,-3.0,0,0029600919,1996-97
39,72.0,79.0,-7.0,0,0029600919,1996-97
40,74.0,83.0,-9.0,0,0029600919,1996-97
41,74.0,85.0,-11.0,0,0029600919,1996-97
42,77.0,85.0,-8.0,0,0029600919,1996-97
43,82.0,88.0,-6.0,0,0029600919,1996-97
44,82.0,90.0,-8.0,0,0029600919,1996-97
45,82.0,94.0,-12.0,0,0029600919,1996-97
46,84.0,94.0,-10.0,0,0029600919,1996-97
47,86.0,96.0,-10.0,0,0029600919,1996-97
48,92.0,103.0,-11.0,0,0029600919,1996-97
49,92.0,103.0,-11.0,0,0029600919,1996-97
1,,,,0,0029800244,1998-99
2,,,,0,0029800244,1998-99
3,4.0,0.0,4.0,0,0029800244,1998-99
4,4.0,4.0,0.0,0,0029800244,1998-99
5,7.0,8.0,-1.0,0,0029800244,1998-99
6,9.0,10.0,-1.0,0,0029800244,1998-99
7,9.0,13.0,-4.0,0,0029800244,1998-99
8,13.0,16.0,-3.0,0,0029800244,1998-99
9,13.0,21.0,-8.0,0,0029800244,1998-99
10,17.0,24.0,-7.0,0,0029800244,1998-99
11,21.0,26.0,-5.0,0,0029800244,1998-99
12,23.0,28.0,-5.0,0,0029800244,1998-99
13,25.0,30.0,-5.0,0,0029800244,1998-99
14,27.0,34.0,-7.0,0,0029800244,1998-99
15,30.0,34.0,-4.0,0,0029800244,1998-99
16,30.0,38.0,-8.0,0,0029800244,1998-99
17,30.0,40.0,-10.0,0,0029800244,1998-99
18,30.0,40.0,-10.0,0,0029800244,1998-99
19,35.0,40.0,-5.0,0,0029800244,1998-99
20,37.0,43.0,-6.0,0,0029800244,1998-99
21,41.0,44.0,-3.0,0,0029800244,1998-99
22,43.0,46.0,-3.0,0,0029800244,1998-99
23,44.0,49.0,-5.0,0,0029800244,1998-99
24,48.0,49.0,-1.0,0,0029800244,1998-99
25,50.0,49.0,1.0,0,0029800244,1998-99
26,52.0,51.0,1.0,0,0029800244,1998-99
27,55.0,51.0,4.0,0,0029800244,1998-99
28,59.0,51.0,8.0,0,0029800244,1998-99
29,61.0,52.0,9.0,0,0029800244,1998-99
30,61.0,52.0,9.0,0,0029800244,1998-99
31,63.0,54.0,9.0,0,0029800244,1998-99
32,66.0,56.0,10.0,0,0029800244,1998-99
33,68.0,59.0,9.0,0,0029800244,1998-99
34,72.0,61.0,11.0,0,0029800244,1998-99
35,72.0,66.0,6.0,0,0029800244,1998-99
36,72.0,66.0,6.0,0,0029800244,1998-99
37,72.0,68.0,4.0,0,0029800244,1998-99
38,74.0,68.0,6.0,0,0029800244,1998-99
39,74.0,71.0,3.0,0,0029800244,1998-99
40,74.0,73.0,1.0,0,0029800244,1998-99
41,77.0,73.0,4.0,0,0029800244,1998-99
42,79.0,78.0,1.0,0,0029800244,1998-99
43,83.0,80.0,3.0,0,0029800244,1998-99
44,85.0,80.0,5.0,0,0029800244,1998-99
45,85.0,82.0,3.0,0,0029800244,1998-99
46,85.0,84.0,1.0,0,0029800244,1998-99
47,87.0,89.0,-2.0,0,0029800244,1998-99
48,89.0,91.0,-2.0,0,0029800244,1998-99
49,89.0,91.0,-2.0,0,0029800244,1998-99
1,2.0,2.0,0.0,0,0020500969,2005-06
2,4.0,4.0,0.0,0,0020500969,2005-06
3,6.0,7.0,-1.0,0,0020500969,2005-06
4,11.0,9.0,2.0,0,0020500969,2005-06
5,13.0,11.0,2.0,0,0020500969,2005-06
6,15.0,13.0,2.0,0,0020500969,2005-06
